Date,BTC,ETH,BNB,SOL,TRX
12/5/2021,49368.84766,4198.322754,557.7830811,196.1682587,0.084328003
12/6/2021,50582.625,4358.737305,589.2561646,194.1992188,0.087384999
12/7/2021,50700.08594,4315.061523,579.6898804,190.5969086,0.090204999
12/8/2021,50504.79688,4439.35791,607.5927734,194.6217041,0.092456996
12/9/2021,47672.12109,4119.815918,571.6489868,181.1780853,0.088780999
12/10/2021,47243.30469,3908.496094,552.9668579,167.954834,0.087944001
12/11/2021,49362.50781,4084.452393,564.3225098,171.9494934,0.091614
12/12/2021,50098.33594,4134.453125,570.8239746,173.4316711,0.091136001
12/13/2021,46737.48047,3784.226807,521.0115967,155.2130585,0.085009001
12/14/2021,46612.63281,3745.44043,511.2293701,153.3414459,0.085588999
12/15/2021,48896.72266,4018.388672,541.0269775,178.3407898,0.087587997
12/16/2021,47665.42578,3962.469727,526.246521,176.9546661,0.085427001
12/17/2021,46202.14453,3879.486572,525.7062988,175.5032959,0.079691
12/18/2021,46848.77734,3960.860107,533.8913574,182.8351288,0.080435
12/19/2021,46707.01563,3922.592529,529.9720459,180.098053,0.079526
12/20/2021,46880.27734,3933.844482,523.1624756,173.6717834,0.077514
12/21/2021,48936.61328,4020.26001,528.7109985,180.0925446,0.078895003
12/22/2021,48628.51172,3982.099609,533.6449585,178.5971222,0.079120003
12/23/2021,50784.53906,4108.015625,548.7258301,190.0363159,0.082641996
12/24/2021,50822.19531,4047.98291,541.9020386,190.2731934,0.080920003
12/25/2021,50429.85938,4093.281006,547.3262329,193.1209259,0.081497997
12/26/2021,50809.51563,4067.328125,546.9949951,198.0007324,0.081575997
12/27/2021,50640.41797,4037.547607,562.6414795,195.4295044,0.081001997
12/28/2021,47588.85547,3800.893066,534.9280396,177.4256287,0.077258997
12/29/2021,46444.71094,3628.531738,514.0007935,170.6575623,0.076466002
12/30/2021,47178.125,3713.852051,518.909729,172.7511902,0.077923998
12/31/2021,46306.44531,3682.632813,511.708313,170.2990723,0.075397
1/1/2022,47686.8125,3769.697021,527.3527222,178.5179443,0.076609999
1/2/2022,47345.21875,3829.564941,531.3966675,176.382843,0.077781998
1/3/2022,46458.11719,3761.380371,512.1359863,170.2977448,0.077081002
1/4/2022,45897.57422,3794.056641,507.5061035,167.9389038,0.076200001
1/5/2022,43569.00391,3550.386963,475.0569458,155.0997314,0.071382001
1/6/2022,43160.92969,3418.408203,473.2756042,150.4313507,0.071111999
1/7/2022,41557.90234,3193.210449,447.7884827,136.4028168,0.068126
1/8/2022,41733.94141,3091.972656,430.2461548,142.5134583,0.065722004
1/9/2022,41911.60156,3157.751465,438.8030701,140.8390045,0.066266999
1/10/2022,41821.26172,3083.0979,424.9337769,135.9549408,0.063565001
1/11/2022,42735.85547,3238.111572,463.5183105,140.1838531,0.064934
1/12/2022,43949.10156,3372.258301,487.0074158,151.7031097,0.068062998
1/13/2022,42591.57031,3248.288574,475.0291138,146.0100403,0.066272996
1/14/2022,43099.69922,3310.001465,489.8674316,146.1590271,0.067666002
1/15/2022,43177.39844,3330.530762,494.9880676,147.801178,0.068544
1/16/2022,43113.87891,3350.921875,498.4279175,147.8565216,0.069872998
1/17/2022,42250.55078,3212.304932,475.7098694,139.9260101,0.070791997
1/18/2022,42375.63281,3164.025146,472.0050659,141.5871887,0.068484999
1/19/2022,41744.32813,3095.825928,462.8220825,135.7923889,0.069280997
1/20/2022,40680.41797,3001.120117,440.0054321,127.2052841,0.067737997
1/21/2022,36457.31641,2557.931641,383.0739136,111.9660568,0.060908001
1/22/2022,35030.25,2405.181152,358.0961609,94.17836761,0.056685999
1/23/2022,36276.80469,2535.039063,383.93396,99.57822418,0.057573002
1/24/2022,36654.32813,2440.352295,371.3689575,91.65016174,0.055043001
1/25/2022,36954.00391,2455.935059,384.6193542,94.72035217,0.055875
1/26/2022,36852.12109,2468.030273,375.7554626,92.23804474,0.056267001
1/27/2022,37138.23438,2423.001221,390.0882874,89.63249207,0.056403
1/28/2022,37784.33203,2547.092041,386.0843811,91.31289673,0.057592999
1/29/2022,38138.17969,2597.084717,389.132782,96.22348785,0.060268
1/30/2022,37917.60156,2603.466553,377.612915,93.29767609,0.058734
1/31/2022,38483.125,2688.278809,375.2773132,99.7388382,0.059140999
2/1/2022,38743.27344,2792.117188,385.4638062,109.978981,0.059866998
2/2/2022,36952.98438,2682.854004,367.4716797,101.8376007,0.058646001
2/3/2022,37154.60156,2679.162598,370.8777466,101.4590378,0.059659
2/4/2022,41500.875,2983.586914,399.0296021,112.1742477,0.064409003
2/5/2022,41441.16406,3014.648193,414.2000122,113.8943024,0.064759001
2/6/2022,42412.43359,3057.476074,419.5455627,115.2997589,0.066206001
2/7/2022,43840.28516,3142.470703,433.2292786,117.3551483,0.068562001
2/8/2022,44118.44531,3122.608643,408.7767639,113.5954819,0.068149
2/9/2022,44338.79688,3239.457031,422.4655457,114.0193787,0.069820002
2/10/2022,43565.11328,3077.482178,415.1192322,106.2028046,0.068659998
2/11/2022,42407.9375,2927.383545,400.4223938,96.38188171,0.064048
2/12/2022,42244.46875,2917.362793,403.38974,95.91820526,0.063487999
2/13/2022,42197.51563,2883.463379,398.8867798,93.24410248,0.064464003
2/14/2022,42586.91797,2933.479004,403.6607971,96.43327332,0.064548999
2/15/2022,44575.20313,3179.877197,432.4093933,104.8733063,0.066846997
2/16/2022,43961.85938,3127.830078,427.9181213,101.9328995,0.066471003
2/17/2022,40538.01172,2881.481934,402.4500427,93.41042328,0.062479999
2/18/2022,40030.97656,2785.727539,399.5691833,90.06546021,0.063147001
2/19/2022,40122.15625,2763.701172,400.0435791,91.4966507,0.063556001
2/20/2022,38431.37891,2628.648438,380.8259277,90.90141296,0.062066
2/21/2022,37075.28125,2573.816162,356.6612549,83.12316132,0.059625
2/22/2022,38286.02734,2639.299316,374.3074646,86.46538544,0.062664002
2/23/2022,37296.57031,2590.359619,366.5394897,84.90278625,0.060966
2/24/2022,38332.60938,2598.067139,361.2346497,89.19474792,0.061121002
2/25/2022,39214.21875,2764.535645,374.9149475,92.59882355,0.059496
2/26/2022,39105.14844,2781.111816,373.6387634,90.14156342,0.059530001
2/27/2022,37709.78516,2621.801758,360.5310364,85.5190506,0.058053002
2/28/2022,43193.23438,2919.201172,395.6124268,99.5203476,0.061749
3/1/2022,44354.63672,2972.485107,408.4822998,98.65355682,0.062125001
3/2/2022,43924.11719,2950.118408,409.0003052,100.6496353,0.061510999
3/3/2022,42451.78906,2834.468994,402.5506897,95.53919983,0.059964001
3/4/2022,39137.60547,2617.156006,374.2808838,88.24597931,0.058191001
3/5/2022,39400.58594,2664.831055,384.8733521,89.64784241,0.060428001
3/6/2022,38419.98438,2555.037354,375.0112,84.54218292,0.05892
3/7/2022,38062.03906,2497.77124,381.344635,82.13006592,0.058680002
3/8/2022,38737.26953,2576.747559,381.9585571,82.25476074,0.060543999
3/9/2022,41982.92578,2729.783447,393.5557556,88.20206451,0.060841002
3/10/2022,39437.46094,2608.048584,372.1590271,82.93908691,0.059868999
3/11/2022,38794.97266,2559.562988,372.1840515,80.74499512,0.060267001
3/12/2022,38904.01172,2574.75415,372.7303772,81.55381775,0.059675001
3/13/2022,37849.66406,2518.94458,361.849823,78.9360733,0.059363
3/14/2022,39666.75391,2590.696045,373.466156,81.17333984,0.060143001
3/15/2022,39338.78516,2620.149658,371.6288452,82.95508575,0.060501002
3/16/2022,41143.92969,2772.055664,385.5282288,87.90362549,0.061083999
3/17/2022,40951.37891,2814.854492,391.8247375,87.87684631,0.060796998
3/18/2022,41801.15625,2945.343018,397.6455078,89.82203674,0.061689001
3/19/2022,42190.65234,2946.25708,399.8535461,92.41815186,0.061909001
3/20/2022,41247.82422,2860.459229,390.7683716,88.61486053,0.061438002
3/21/2022,41077.99609,2897.976563,396.4478149,88.75720215,0.061781999
3/22/2022,42358.80859,2973.131104,404.3149414,90.51296997,0.063408002
3/23/2022,42892.95703,3031.067139,408.6097717,95.10268402,0.064336002
3/24/2022,43960.93359,3108.062012,414.1269836,102.2236938,0.065571003
3/25/2022,44348.73047,3106.671387,410.8111572,98.65810394,0.064466
3/26/2022,44500.82813,3143.178955,415.9197998,101.764183,0.066161998
3/27/2022,46820.49219,3291.577637,430.5032654,107.0842209,0.069169998
3/28/2022,47128.00391,3336.634521,430.3908691,106.4652557,0.069081001
3/29/2022,47465.73047,3401.987793,434.5056763,111.7103119,0.069381997
3/30/2022,47062.66406,3385.157959,442.684845,120.6994858,0.073086999
3/31/2022,45538.67578,3281.642822,428.9161072,122.6614609,0.073876001
4/1/2022,46281.64453,3449.552246,446.6042786,134.4309387,0.074894004
4/2/2022,45868.94922,3445.059326,436.9553528,132.1988678,0.073250003
4/3/2022,46453.56641,3522.833496,450.348877,136.7753296,0.073158003
4/4/2022,46622.67578,3521.241211,447.5249329,132.4126282,0.070816003
4/5/2022,45555.99219,3411.79248,445.1726074,126.862236,0.069426998
4/6/2022,43206.73828,3171.691895,420.1463623,112.8833847,0.063285999
4/7/2022,43503.84766,3233.274658,436.7967834,118.7965164,0.064429998
4/8/2022,42287.66406,3192.073975,421.6772461,109.8008804,0.062518999
4/9/2022,42782.13672,3261.91626,427.1530457,112.9727936,0.063965999
4/10/2022,42207.67188,3211.866943,418.5906677,111.7424393,0.062535003
4/11/2022,39521.90234,2981.052246,394.0868835,99.3391037,0.058226999
4/12/2022,40127.18359,3030.376465,413.8739319,103.3063889,0.059955999
4/13/2022,41166.73047,3118.344238,423.1301575,105.0019455,0.061515
4/14/2022,39935.51563,3019.909424,414.6637268,100.7078018,0.060132001
4/15/2022,40553.46484,3040.916504,417.2937317,101.3097763,0.061889
4/16/2022,40424.48438,3062.310303,417.4784546,102.2573166,0.061960001
4/17/2022,39716.95313,2993.40332,407.3777161,100.4096985,0.060238998
4/18/2022,40826.21484,3057.606689,416.9684143,102.1585312,0.061561
4/19/2022,41502.75,3104.106445,422.3870544,108.5820313,0.063368
4/20/2022,41374.37891,3077.74585,418.354248,105.4970016,0.062642001
4/21/2022,40527.36328,2987.480713,405.0214539,101.7761383,0.071456999
4/22/2022,39740.32031,2964.835693,406.9875183,100.6120529,0.06679
4/23/2022,39486.73047,2938.114014,401.6524658,100.7444382,0.067652002
4/24/2022,39469.29297,2922.732666,399.1053772,99.23579407,0.065696999
4/25/2022,40458.30859,3009.393555,404.3502808,101.2476349,0.065330997
4/26/2022,38117.46094,2808.29834,385.4830627,95.78215027,0.061919998
4/27/2022,39241.12109,2888.929688,391.4458313,98.3788681,0.063221
4/28/2022,39773.82813,2936.940918,406.7182007,98.18572998,0.063752003
4/29/2022,38609.82422,2815.601807,393.0621643,94.01134491,0.063533999
4/30/2022,37714.875,2730.186768,377.7678223,85.09593201,0.062766999
5/1/2022,38469.09375,2827.756104,390.2819824,89.67150879,0.070905998
5/2/2022,38529.32813,2857.4104,389.6706543,87.58101654,0.068788998
5/3/2022,37750.45313,2783.476318,383.4757996,85.84237671,0.072336003
5/4/2022,39698.37109,2940.644775,402.502655,92.77085114,0.086249001
5/5/2022,36575.14063,2749.213135,378.7736206,84.59602356,0.074584998
5/6/2022,36040.92188,2694.979736,379.3042908,81.76410675,0.086175002
5/7/2022,35501.95313,2636.093018,365.6841125,78.98342133,0.083264999
5/8/2022,34059.26563,2517.459961,355.3987427,75.22018433,0.087526999
5/9/2022,30296.95313,2245.43042,299.348938,63.26965332,0.073262997
5/10/2022,31022.90625,2343.510986,319.3269653,66.76615143,0.076998003
5/11/2022,28936.35547,2072.108643,269.9627686,50.21084976,0.074473001
5/12/2022,29047.75195,1961.701538,269.4072571,44.68358994,0.067403004
5/13/2022,29283.10352,2014.418213,290.584198,48.59355164,0.074207
5/14/2022,30101.26563,2056.273926,297.3876038,52.41722488,0.072500996
5/15/2022,31305.11328,2145.706787,312.0077209,58.81126022,0.072357997
5/16/2022,29862.91797,2022.725952,297.7101135,53.64646149,0.069087997
5/17/2022,30425.85742,2090.40918,305.9634399,57.12562561,0.072292998
5/18/2022,28720.27148,1916.656128,287.4387817,49.75621033,0.070974
5/19/2022,30314.33398,2018.336182,306.7915649,52.21397781,0.073608004
5/20/2022,29200.74023,1961.315674,302.3592224,49.53850937,0.071350999
5/21/2022,29432.22656,1974.518311,312.4660339,50.31798172,0.074069999
5/22/2022,30323.72266,2043.170166,319.6090088,52.75518036,0.078130998
5/23/2022,29098.91016,1972.181885,316.7605591,49.05685043,0.076282002
5/24/2022,29655.58594,1978.982788,328.1893311,49.65333557,0.080606997
5/25/2022,29562.36133,1944.827881,325.7348022,47.98242569,0.084629998
5/26/2022,29267.22461,1803.91333,304.9639282,43.49121094,0.082369998
5/27/2022,28627.57422,1724.922852,300.9720459,40.98134613,0.080622002
5/28/2022,28814.90039,1757.941772,307.8154297,44.34316254,0.081254996
5/29/2022,29445.95703,1812.031006,305.9750671,44.90961456,0.080507003
5/30/2022,31726.39063,1996.441284,321.7528992,47.17944336,0.083259001
5/31/2022,31792.31055,1942.328003,320.4851074,45.76784134,0.084191002
6/1/2022,29799.08008,1823.569336,300.5040588,40.26966858,0.083474003
6/2/2022,30467.48828,1834.150513,308.1017761,40.89134598,0.084219001
6/3/2022,29704.39063,1775.078613,298.3978882,38.25922012,0.081143998
6/4/2022,29832.91406,1801.609497,301.631134,38.93144608,0.080366999
6/5/2022,29906.66211,1805.204956,298.9347229,38.4805336,0.081426002
6/6/2022,31370.67188,1859.289673,295.3960266,42.43313217,0.081704997
6/7/2022,31155.47852,1814.04834,290.3411255,39.43757248,0.082013004
6/8/2022,30214.35547,1793.572266,288.6160889,38.84336853,0.080637001
6/9/2022,30111.99805,1789.82605,289.9196472,39.97260666,0.080976002
6/10/2022,29083.80469,1665.042236,286.0466919,37.08976746,0.078943998
6/11/2022,28360.81055,1529.663452,269.4869995,33.8211174,0.075947002
6/12/2022,26762.64844,1445.216553,255.950882,30.74327087,0.076422997
6/13/2022,22487.38867,1204.582764,222.5057831,28.19236183,0.063794002
6/14/2022,22206.79297,1211.662842,223.2212524,29.71461868,0.055785999
6/15/2022,22572.83984,1233.206421,233.3967133,34.48794174,0.062932998
6/16/2022,20381.65039,1067.730713,209.5387421,29.98974228,0.05909
6/17/2022,20471.48242,1086.519287,215.8917999,30.74291992,0.059873998
6/18/2022,19017.64258,993.6367798,197.0429993,31.80793571,0.060922999
6/19/2022,20553.27148,1127.656494,214.9205322,34.24374771,0.061494999
6/20/2022,20599.53711,1127.642456,216.9342651,35.41711426,0.061152
6/21/2022,20710.59766,1124.824585,219.4986267,36.1211586,0.064846002
6/22/2022,19987.0293,1051.421875,214.2619171,34.12163544,0.063124999
6/23/2022,21085.87695,1143.386719,228.9537506,38.17523193,0.063747004
6/24/2022,21231.65625,1226.844727,240.2383118,42.21204758,0.065900996
6/25/2022,21502.33789,1243.446899,239.6906586,42.33281326,0.064914003
6/26/2022,21027.29492,1199.831665,233.8587494,39.40808868,0.064963996
6/27/2022,20735.47852,1193.680664,233.6540222,38.45125198,0.067071997
6/28/2022,20280.63477,1144.579224,226.9273376,35.3264389,0.066037998
6/29/2022,20104.02344,1098.943848,219.2844696,33.87390137,0.064829998
6/30/2022,19784.72656,1067.298828,219.3000946,33.58841705,0.064755
7/1/2022,19269.36719,1059.767334,216.0154572,32.80307007,0.064943999
7/2/2022,19242.25586,1066.512817,218.0352325,33.35940933,0.064765997
7/3/2022,19297.07617,1073.766968,218.9803162,33.38593292,0.066246003
7/4/2022,20231.26172,1151.059082,231.5741272,36.78503036,0.067238003
7/5/2022,20190.11523,1134.541016,230.8463593,35.39555359,0.068194002
7/6/2022,20548.24609,1186.973999,238.499939,37.07356262,0.067585997
7/7/2022,21637.58789,1237.593384,241.5445099,38.51830673,0.068644002
7/8/2022,21731.11719,1222.506226,240.7507172,38.28672028,0.069022
7/9/2022,21592.20703,1216.978271,243.2410736,38.07196045,0.069833003
7/10/2022,20860.44922,1168.401611,234.6555786,36.69760895,0.067647003
7/11/2022,19970.55664,1097.236572,225.8585052,33.46360016,0.064718001
7/12/2022,19323.91406,1038.19165,220.4645538,32.75759506,0.064644001
7/13/2022,20212.07422,1113.587158,230.524765,34.91093826,0.066243
7/14/2022,20569.91992,1191.526245,238.1644745,37.10782242,0.066881999
7/15/2022,20836.32813,1233.12915,238.5739899,37.41592789,0.067070998
7/16/2022,21190.31641,1352.626465,249.5938721,39.57412338,0.068897001
7/17/2022,20779.34375,1338.635742,247.8484802,38.64472198,0.067427002
7/18/2022,22485.68945,1578.717896,264.8860474,43.7461586,0.069077998
7/19/2022,23389.43359,1542.97522,268.8173218,44.89987564,0.069141999
7/20/2022,23231.73242,1520.200684,258.3388062,42.09366989,0.067605004
7/21/2022,23164.62891,1576.749512,265.4625549,43.19059372,0.068031996
7/22/2022,22714.97852,1537.405151,262.8774414,40.61850357,0.067054003
7/23/2022,22465.47852,1549.297485,259.4630127,40.04097748,0.066959001
7/24/2022,22609.16406,1599.476685,261.8648682,41.00658417,0.066944003
7/25/2022,21361.70117,1445.383423,245.1484985,36.71199799,0.063855
7/26/2022,21239.75391,1441.806763,248.958374,36.19085312,0.065338999
7/27/2022,22930.54883,1636.232666,271.504364,40.30784988,0.068664998
7/28/2022,23843.88672,1725.46814,277.2939148,42.84526825,0.069756001
7/29/2022,23804.63281,1727.406982,293.9533386,41.92699814,0.069289997
7/30/2022,23656.20703,1695.969482,287.5361328,43.75588989,0.069142997
7/31/2022,23336.89648,1681.517334,283.5794678,42.4002037,0.068943001
8/1/2022,23314.19922,1635.195801,283.5394897,41.78648376,0.069936998
8/2/2022,22978.11719,1632.945435,283.8209839,39.75450516,0.068373002
8/3/2022,22846.50781,1618.874512,298.356781,38.54441833,0.067824997
8/4/2022,22630.95703,1608.205811,310.7060547,38.83067322,0.068944
8/5/2022,23289.31445,1732.254639,315.1855469,40.56103134,0.069828004
8/6/2022,22961.2793,1691.658081,315.0689087,40.05700684,0.069472
8/7/2022,23016.31836,1677.911011,311.6160278,39.89084625,0.069568276
